Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z
2025-05-25 14:42:49.034,0 days 02:35:48.648000,,,0 days 00:00:18.956000,10382.0,197.0,5,0.0,True,0,car,1033.3233333333333,0.31338165242184446,OnTrack,-1900.3170564025927,-633.9908576132186,794.8504558298728
2025-05-25 14:42:49.158,0 days 02:35:48.772000,,,0 days 00:00:19.080000,9720.1486336,190.7999872,5,0.0,True,0,pos,1039.8938494826054,0.31537432900399526,OnTrack,-1862.0,-585.0,790.0
2025-05-25 14:42:49.194,0 days 02:35:48.808000,,,0 days 00:00:19.116000,9528.0,189.0,5,0.0,True,0,car,1041.7233333333334,0.3159291666368306,OnTrack,-1848.713655003678,-568.3718092376005,788.4251206115134
2025-05-25 14:42:49.394,0 days 02:35:49.008000,,,0 days 00:00:19.316000,9376.0,170.0,5,0.0,True,0,car,1051.1677777777777,0.31879343526479115,OnTrack,-1763.769225848234,-463.68086620853194,778.9930459470582
2025-05-25 14:42:49.418,0 days 02:35:49.032000,,,0 days 00:00:19.340000,9448.5,169.1,5,0.0,True,0,pos,1052.2772433223035,0.3191299089845193,OnTrack,-1755.0,-453.0,778.0
2025-05-25 14:42:49.634,0 days 02:35:49.248000,,,0 days 00:00:19.556000,10101.0,161.0,5,0.0,True,0,car,1061.901111111111,0.3220485923172734,OnTrack,-1698.875337661445,-386.0815789507426,771.1303858991654
2025-05-25 14:42:49.897,0 days 02:35:49.511000,,,0 days 00:00:19.819000,10004.168158254546,133.50453876363636,5,0.0,True,0,pos,1070.8310923895788,0.324756836870423,OnTrack,-1652.0,-334.0,767.0
2025-05-25 14:42:49.998,0 days 02:35:49.612000,,,0 days 00:00:19.920000,9966.981723927272,122.94542778181818,5,0.0,True,0,pos,1073.7696737400615,0.32564803660402386,OnTrack,-1629.0,-309.0,766.0
2025-05-25 14:42:50.074,0 days 02:35:49.688000,,,0 days 00:00:19.996000,9939.0,115.0,3,0.0,True,0,car,1075.9566666666665,0.3263112979812382,OnTrack,-1611.7374935628627,-291.56598774860424,763.8972643480308
2025-05-25 14:42:50.177,0 days 02:35:49.791000,,,0 days 00:00:20.099000,9506.113619911112,110.70833066666667,3,0.0,True,0,pos,1078.8874543038378,0.3272001340725238,OnTrack,-1589.0,-270.0,760.0
2025-05-25 14:42:50.337,0 days 02:35:49.951000,,,0 days 00:00:20.259000,8833.669175466666,104.041664,3,0.0,True,0,pos,1083.3480318782122,0.3285529179746389,OnTrack,-1555.0,-240.0,755.0
2025-05-25 14:42:50.434,0 days 02:35:50.048000,,,0 days 00:00:20.356000,8426.0,100.0,2,0.0,True,0,car,1085.9566666666665,0.3293440529990788,OnTrack,-1533.7271935229608,-225.65962220050858,752.4780277457428
2025-05-25 14:42:50.994,0 days 02:35:50.608000,,,0 days 00:00:20.916000,7336.0,89.0,2,0.0,True,0,car,1099.801111111111,0.33354273383488925,OnTrack,-1402.0524078915648,-203.94382363412845,743.1273918304752
2025-05-25 14:42:51.117,0 days 02:35:50.731000,,,0 days 00:00:21.039000,7249.8999552,87.15499904,2,0.0,True,0,pos,1102.7625342684466,0.3344408609289252,OnTrack,-1375.0,-212.0,741.0
2025-05-25 14:42:51.194,0 days 02:35:50.808000,,,0 days 00:00:21.116000,7196.0,86.0,2,0.0,True,0,car,1104.5788888888887,0.33499171678785755,OnTrack,-1358.6826959193045,-219.31527903808126,739.5654043289634
2025-05-25 14:42:51.317,0 days 02:35:50.931000,,,0 days 00:00:21.239000,7012.817761828572,83.36428434285715,2,0.0,True,0,pos,1107.3806542861485,0.3358414235945927,OnTrack,-1334.0,-234.0,737.0
2025-05-25 14:42:51.474,0 days 02:35:51.088000,,,0 days 00:00:21.396000,6779.0,80.0,2,0.0,False,0,car,1110.801111111111,0.3368787643545139,OnTrack,-1305.977413873504,-256.3748612932261,733.0555952596414
2025-05-25 14:42:51.517,0 days 02:35:51.131000,,,0 days 00:00:21.439000,6762.486267617548,79.46383985771259,2,0.4289281138299305,False,0,pos,1111.7127983299279,0.33715525675327074,OnTrack,-1299.0,-263.0,732.0
2025-05-25 14:42:51.717,0 days 02:35:51.331000,,,0 days 00:00:21.639000,6685.678324343546,76.97007546569952,2,2.4239396274403777,False,0,pos,1115.8238442598752,0.33840203627053284,OnTrack,-1271.0,-295.0,728.0
2025-05-25 14:42:51.875,0 days 02:35:51.489000,,,0 days 00:00:21.797000,6625.0,75.0,2,4.0,False,0,car,1119.1552777777777,0.33941237844233496,OnTrack,-1254.861397089385,-320.75383308664,726.6466007722647
2025-05-25 14:42:51.917,0 days 02:35:51.531000,,,0 days 00:00:21.839000,6768.674562133333,76.0499968,2,10.2999808,False,0,pos,1120.0728294003682,0.33969064937108884,OnTrack,-1250.0,-332.0,726.0
2025-05-25 14:42:52.077,0 days 02:35:51.691000,,,0 days 00:00:21.999000,7316.007895466667,80.0499968,2,34.2999808,False,0,pos,1123.680080958723,0.34078464039751033,OnTrack,-1229.0,-391.0,722.0
2025-05-25 14:42:52.115,0 days 02:35:51.729000,,,0 days 00:00:22.037000,7446.0,81.0,2,40.0,False,0,car,1124.5552777777775,0.3410500661519688,OnTrack,-1225.322269812628,-402.1060918530134,721.1998322440832
2025-05-25 14:42:52.315,0 days 02:35:51.929000,,,0 days 00:00:22.237000,7995.0,85.0,2,46.0,False,0,car,1129.2774999999997,0.34248220046594907,OnTrack,-1217.4539233662367,-430.3878144129063,718.8556209983425
2025-05-25 14:42:52.457,0 days 02:35:52.071000,,,0 days 00:00:22.379000,8092.26991232,89.25999616,2,48.83999744,False,0,pos,1132.8044566529968,0.3435518400146574,OnTrack,-1213.0,-451.0,717.0
2025-05-25 14:42:52.515,0 days 02:35:52.129000,,,0 days 00:00:22.437000,8132.0,91.0,2,50.0,False,0,car,1134.3330555555553,0.3440154266138574,OnTrack,-1210.059598006136,-463.6622265490119,715.9208576237357
2025-05-25 14:42:52.658,0 days 02:35:52.272000,,,0 days 00:00:22.580000,8569.57941248,96.3624928,2,57.50748992,False,0,pos,1138.3826123847643,0.3452435579932388,OnTrack,-1201.0,-501.0,713.0
2025-05-25 14:42:52.837,0 days 02:35:52.451000,,,0 days 00:00:22.759000,9117.31960832,103.0749952,2,66.90499328,False,0,pos,1143.8085934608619,0.3468891251267631,OnTrack,-1188.0,-549.0,710.0
2025-05-25 14:42:52.915,0 days 02:35:52.529000,,,0 days 00:00:22.837000,9356.0,106.0,2,71.0,False,0,car,1146.1108333333332,0.34758733807931413,OnTrack,-1179.4326001410307,-577.3619553028643,707.7854726289515
2025-05-25 14:42:53.075,0 days 02:35:52.689000,,,0 days 00:00:22.997000,10476.0,106.0,2,74.0,False,0,car,1150.8219444444444,0.3490161026654969,OnTrack,-1157.810115648918,-645.3033095013719,701.8209177331826
2025-05-25 14:42:53.137,0 days 02:35:52.751000,,,0 days 00:00:23.059000,10537.138762666667,110.47776853333333,2,76.0666624,False,0,pos,1152.845057678832,0.3496296633468218,OnTrack,-1151.0,-666.0,700.0
2025-05-25 14:42:53.417,0 days 02:35:53.031000,,,0 days 00:00:23.339000,10813.249873777779,130.69999075555555,2,85.39999573333333,False,0,pos,1163.3216616780453,0.35280696068167605,OnTrack,-1129.0,-725.0,695.0
2025-05-25 14:42:53.435,0 days 02:35:53.049000,,,0 days 00:00:23.357000,10831.0,132.0,2,86.0,False,0,car,1164.0219444444444,0.3530193392890465,OnTrack,-1127.0195896982932,-729.7757276616668,694.5899467766034
2025-05-25 14:42:53.635,0 days 02:35:53.249000,,,0 days 00:00:23.557000,10674.0,142.0,2,88.0,False,0,car,1171.9108333333334,0.355411846025343,OnTrack,-1097.1166269584492,-800.0352703635492,688.5204418512639
2025-05-25 14:42:53.778,0 days 02:35:53.392000,,,0 days 00:00:23.700000,10426.303904,142.5107136,2,43.057203200000004,False,0,pos,1177.6956232114098,0.357166231078332,OnTrack,-1073.0,-855.0,685.0
2025-05-25 14:42:53.838,0 days 02:35:53.452000,,,0 days 00:00:23.760000,10322.374889142857,142.72500022857142,2,24.199979885714285,False,0,pos,1180.0949982854988,0.3578939027578945,OnTrack,-1063.0,-877.0,684.0
2025-05-25 14:42:53.915,0 days 02:35:53.529000,,,0 days 00:00:23.837000,10189.0,143.0,3,0.0,True,0,car,1183.0330555555556,0.35878494355074125,OnTrack,-1048.2572442017065,-905.8499807589395,681.790649199555
2025-05-25 14:42:54.078,0 days 02:35:53.692000,,,0 days 00:00:24,10218.636393110306,130.73666491987356,3,0.0,True,0,pos,1188.7292680018793,0.3605124652386687,OnTrack,-1018.0,-958.0,676.0
2025-05-25 14:42:54.234,0 days 02:35:53.848000,,,0 days 00:00:24.156000,10247.0,119.0,3,0.0,True,0,car,1193.5777777777778,0.3619828994738592,OnTrack,-1008.6700700427319,-972.2146787826734,675.1548379540745
2025-05-25 14:42:54.358,0 days 02:35:53.972000,,,0 days 00:00:24.280000,10165.15983104,110.93998336,3,0.0,True,0,pos,1197.0528662011357,0.3630368086591971,OnTrack,-1001.0,-982.0,675.0
2025-05-25 14:42:54.618,0 days 02:35:54.232000,,,0 days 00:00:24.540000,9993.56,94.03999999999999,3,0.0,True,0,pos,1203.5275507453377,0.3650004218632335,OnTrack,-957.0,-1042.0,670.0
2025-05-25 14:42:54.634,0 days 02:35:54.248000,,,0 days 00:00:24.556000,9983.0,93.0,2,0.0,True,0,car,1203.9111111111113,0.3651167463256279,OnTrack,-954.2390648757622,-1045.28369212706,669.635422080541
2025-05-25 14:42:54.794,0 days 02:35:54.408000,,,0 days 00:00:24.716000,9708.0,84.0,1,0.0,True,0,car,1207.6444444444446,0.3662489748656217,OnTrack,-928.7281626604547,-1071.501207893515,666.315291520597
2025-05-25 14:42:54.818,0 days 02:35:54.432000,,,0 days 00:00:24.740000,9602.16,83.04,1,0.0,True,0,pos,1208.1784588823452,0.3664109283622359,OnTrack,-925.0,-1075.0,666.0
2025-05-25 14:42:54.938,0 days 02:35:54.552000,,,0 days 00:00:24.860000,9072.96,78.24,1,0.0,True,0,pos,1210.7335994761756,0.36718583990795867,OnTrack,-905.0,-1092.0,665.0
2025-05-25 14:42:54.994,0 days 02:35:54.608000,,,0 days 00:00:24.916000,8826.0,76.0,1,0.0,True,0,car,1211.8666666666668,0.36752947142870995,OnTrack,-892.5869478226023,-1099.962894935108,664.2482221861603
2025-05-25 14:42:55.218,0 days 02:35:54.832000,,,0 days 00:00:25.140000,7911.333333333333,68.53333333333333,1,0.0,True,0,pos,1216.1028529819832,0.36881420295913825,OnTrack,-834.0,-1128.0,660.0
2025-05-25 14:42:55.234,0 days 02:35:54.848000,,,0 days 00:00:25.156000,7846.0,68.0,1,0.0,True,0,car,1216.4,0.368904320370131,OnTrack,-830.8688165402148,-1129.2736719313737,659.799860787606
2025-05-25 14:42:55.394,0 days 02:35:55.008000,,,0 days 00:00:25.316000,7268.0,66.0,1,0.0,True,0,car,1219.3333333333335,0.36979392850869763,OnTrack,-810.0529891124941,-1135.8072726655068,658.8662752723375
2025-05-25 14:42:55.617,0 days 02:35:55.231000,,,0 days 00:00:25.539000,6762.533188266667,60.88958186666667,1,0.0,True,0,pos,1222.9243270463878,0.37088298892892757,OnTrack,-792.0,-1132.0,658.0
2025-05-25 14:42:55.857,0 days 02:35:55.471000,,,0 days 00:00:25.779000,6218.533188266667,55.38958186666667,1,0.0,True,0,pos,1226.4169397426597,0.37194221279692674,OnTrack,-760.0,-1119.0,655.0
2025-05-25 14:42:55.874,0 days 02:35:55.488000,,,0 days 00:00:25.796000,6180.0,55.0,1,0.0,False,0,car,1226.6666666666667,0.372017948855114,OnTrack,-757.9964323436145,-1117.5759519032388,654.9953480912459
2025-05-25 14:42:56.018,0 days 02:35:55.632000,,,0 days 00:00:25.940000,5802.0,53.2,1,0.0,False,0,pos,1228.7881922912518,0.3726613556034578,OnTrack,-744.0,-1103.0,656.0
2025-05-25 14:42:56.034,0 days 02:35:55.648000,,,0 days 00:00:25.956000,5760.0,53.0,1,0.0,False,0,car,1229.0222222222224,0.37273233114820536,OnTrack,-742.791028284676,-1101.2023987475468,656.0923467067056
2025-05-25 14:42:56.178,0 days 02:35:55.792000,,,0 days 00:00:26.100000,5503.5,52.1,1,0.0,False,0,pos,1231.1041155445628,0.37336371839019905,OnTrack,-735.0,-1082.0,656.0
2025-05-25 14:42:56.194,0 days 02:35:55.808000,,,0 days 00:00:26.116000,5475.0,52.0,1,0.0,False,0,car,1231.3333333333335,0.37343323453010635,OnTrack,-734.4608572906965,-1079.1582669444642,655.8084348976611
2025-05-25 14:42:56.394,0 days 02:35:56.008000,,,0 days 00:00:26.316000,5263.0,51.0,1,0.0,False,0,car,1234.1666666666667,0.3742925151184945,OnTrack,-732.5984309712223,-1033.6696086066909,650.6072287936478
2025-05-25 14:42:56.458,0 days 02:35:56.072000,,,0 days 00:00:26.380000,5198.314285714286,50.542857142857144,1,0.22857142857142856,False,0,pos,1235.0592994888998,0.37456322878556614,OnTrack,-733.0,-1022.0,649.0
2025-05-25 14:42:56.674,0 days 02:35:56.288000,,,0 days 00:00:26.596000,4980.0,49.0,1,1.0,False,0,car,1237.9777777777779,0.3754483317530715,OnTrack,-736.2404235282235,-1004.1189288215911,645.8236996124365
2025-05-25 14:42:56.798,0 days 02:35:56.412000,,,0 days 00:00:26.720000,5200.1004544,47.4499968,1,7.5875136,False,0,pos,1239.5334862493728,0.3759201400204242,OnTrack,-739.0,-996.0,645.0
2025-05-25 14:42:56.994,0 days 02:35:56.608000,,,0 days 00:00:26.916000,5548.0,45.0,1,18.0,False,0,car,1241.9777777777779,0.3766614337602078,OnTrack,-745.5434112797305,-972.7488391797078,644.2107014316903
2025-05-25 14:42:57.017,0 days 02:35:56.631000,,,0 days 00:00:26.939000,5620.234576,45.4312512,1,18.5031264,False,0,pos,1242.2826517591047,0.37675389456987557,OnTrack,-747.0,-969.0,644.0
2025-05-25 14:42:57.277,0 days 02:35:56.891000,,,0 days 00:00:27.199000,6436.797076,50.3062512,1,24.1906264,False,0,pos,1245.9673332275156,0.3778713681911223,OnTrack,-771.0,-920.0,640.0
2025-05-25 14:42:57.314,0 days 02:35:56.928000,,,0 days 00:00:27.236000,6553.0,51.0,1,25.0,False,0,car,1246.5111111111112,0.3780362827016288,OnTrack,-773.3850730828451,-915.4552694257933,639.614847667091
2025-05-25 14:42:57.514,0 days 02:35:57.128000,,,0 days 00:00:27.436000,6878.0,54.0,1,31.0,False,0,car,1249.5111111111112,0.378946109206981,OnTrack,-780.207560766156,-903.766574281627,638.690199891193
2025-05-25 14:42:57.597,0 days 02:35:57.211000,,,0 days 00:00:27.519000,7241.12528,55.5562512,1,34.1125024,False,0,pos,1250.7971906492492,0.3793361456242441,OnTrack,-785.0,-897.0,638.0
2025-05-25 14:42:57.674,0 days 02:35:57.288000,,,0 days 00:00:27.596000,7578.0,57.0,1,37.0,False,0,car,1252.0444444444445,0.37971440714483395,OnTrack,-791.6210984855138,-887.803342467632,636.9959183182248
2025-05-25 14:42:57.797,0 days 02:35:57.411000,,,0 days 00:00:27.719000,8113.35777856,60.69000192,1,40.99750208,False,0,pos,1254.2024392114236,0.3803688740906369,OnTrack,-805.0,-870.0,635.0
2025-05-25 14:42:57.997,0 days 02:35:57.611000,,,0 days 00:00:27.919000,8983.85777856,66.69000192,1,47.497502080000004,False,0,pos,1258.1095488657775,0.38155380473158645,OnTrack,-828.0,-843.0,632.0
2025-05-25 14:42:58.074,0 days 02:35:57.688000,,,0 days 00:00:27.996000,9319.0,69.0,1,50.0,False,0,car,1259.7111111111112,0.38203951932517843,OnTrack,-836.7429593915185,-833.2417535947195,630.9660412401633
2025-05-25 14:42:58.277,0 days 02:35:57.891000,,,0 days 00:00:28.199000,10344.875323428572,77.70000274285714,1,52.17500068571429,False,0,pos,1264.1873176796614,0.3833970431183446,OnTrack,-867.0,-801.0,627.0
2025-05-25 14:42:58.354,0 days 02:35:57.968000,,,0 days 00:00:28.276000,10734.0,81.0,1,53.0,False,0,car,1266.0111111111112,0.383950154986418,OnTrack,-886.2670176249585,-781.050300474204,624.0048234719413
2025-05-25 14:42:58.515,0 days 02:35:58.129000,,,0 days 00:00:28.437000,11041.0,91.0,1,54.0,False,0,car,1270.0808333333334,0.3851844020354842,OnTrack,-930.5603195245169,-735.4542608054735,617.0630205415669
2025-05-25 14:42:58.517,0 days 02:35:58.131000,,,0 days 00:00:28.439000,11040.1167232,91.0666624,1,53.7000192,False,0,pos,1270.1336108175296,0.38520040815348666,OnTrack,-931.0,-735.0,617.0
2025-05-25 14:42:58.755,0 days 02:35:58.369000,,,0 days 00:00:28.677000,10935.0,99.0,1,18.0,False,0,car,1276.6808333333333,0.38718602034725896,OnTrack,-961.5613420910473,-702.7894153449147,614.0357688456822
2025-05-25 14:42:58.918,0 days 02:35:58.532000,,,0 days 00:00:28.840000,9848.60457344,97.77749952,1,10.664997119999999,False,0,pos,1281.1227524825601,0.38853314560612495,OnTrack,-977.0,-681.0,613.0
2025-05-25 14:42:59.155,0 days 02:35:58.769000,,,0 days 00:00:29.077000,8269.0,96.0,2,0.0,True,0,car,1287.3475,0.39042095903295565,OnTrack,-1008.7706503864711,-627.45753374107,609.0308923636865
2025-05-25 14:42:59.157,0 days 02:35:58.771000,,,0 days 00:00:29.079000,8264.68527616,95.96000256,2,0.0,True,0,pos,1287.3985116232147,0.3904364296085829,OnTrack,-1009.0,-627.0,609.0
2025-05-25 14:42:59.317,0 days 02:35:58.931000,,,0 days 00:00:29.239000,7919.48527616,92.76000256,2,0.0,True,0,pos,1291.3967746856442,0.3916490048451059,OnTrack,-1023.0,-590.0,607.0
2025-05-25 14:42:59.555,0 days 02:35:59.169000,,,0 days 00:00:29.477000,7406.0,88.0,2,0.0,True,0,car,1297.125277777778,0.39338631949484426,OnTrack,-1027.0124018829124,-519.4885900837958,605.0245250234487
2025-05-25 14:42:59.557,0 days 02:35:59.171000,,,0 days 00:00:29.479000,7403.906384,87.9750016,2,0.0,True,0,pos,1297.1728618659051,0.39340075058304796,OnTrack,-1027.0,-519.0,605.0
2025-05-25 14:42:59.857,0 days 02:35:59.471000,,,0 days 00:00:29.779000,7089.843884,84.2250016,2,0.0,True,0,pos,1304.1834808989304,0.3955268995881056,OnTrack,-1013.0,-465.0,599.0
2025-05-25 14:42:59.875,0 days 02:35:59.489000,,,0 days 00:00:29.797000,7071.0,84.0,2,0.0,False,0,car,1304.5919444444446,0.3956507765748319,OnTrack,-1010.5126836985065,-460.8499752069828,598.5192777313187
2025-05-25 14:43:00.075,0 days 02:35:59.689000,,,0 days 00:00:29.997000,6978.0,80.0,2,0.0,False,0,car,1309.036388888889,0.39699866769387215,OnTrack,-970.6652046151413,-404.6434562312459,592.6197324250461
2025-05-25 14:43:00.137,0 days 02:35:59.751000,,,0 days 00:00:30.059000,6914.708464,79.7416672,2,1.0333312000000001,False,0,pos,1310.3929664549948,0.3974100844359419,OnTrack,-959.0,-390.0,591.0
2025-05-25 14:43:00.315,0 days 02:35:59.929000,,,0 days 00:00:30.237000,6733.0,79.0,2,4.0,False,0,car,1314.3030555555556,0.3985959186699348,OnTrack,-934.104284572127,-363.7494243148554,587.4403067718176
2025-05-25 14:43:00.618,0 days 02:36:00.232000,,,0 days 00:00:30.540000,7517.9588776,82.7874976,2,34.2999808,False,0,pos,1321.290503655671,0.40071504049868745,OnTrack,-898.0,-343.0,584.0
2025-05-25 14:43:00.635,0 days 02:36:00.249000,,,0 days 00:00:30.557000,7562.0,83.0,2,36.0,False,0,car,1321.6808333333333,0.4008334179275417,OnTrack,-894.988436475914,-341.144570479826,583.8464444515402
2025-05-25 14:43:00.794,0 days 02:36:00.408000,,,0 days 00:00:30.716000,8088.0,83.0,2,40.0,False,0,car,1325.3466666666668,0.40194517537116514,OnTrack,-862.6372180253247,-321.35707979142023,581.1240950881122
2025-05-25 14:43:00.797,0 days 02:36:00.411000,,,0 days 00:00:30.719000,8094.03012864,83.09750208,2,40.12750272,False,0,pos,1325.4184588541693,0.4019669481828541,OnTrack,-862.0,-321.0,581.0
2025-05-25 14:43:00.858,0 days 02:36:00.472000,,,0 days 00:00:30.780000,8216.64,85.08,2,42.72,False,0,pos,1326.9080783685276,0.4024187132885384,OnTrack,-849.0,-314.0,578.0
2025-05-25 14:43:01.194,0 days 02:36:00.808000,,,0 days 00:00:31.116000,8892.0,96.0,2,57.0,False,0,car,1336.0133333333333,0.4051801140568617,OnTrack,-777.8696483177679,-278.4110542871133,570.0582885517548
2025-05-25 14:43:01.198,0 days 02:36:00.812000,,,0 days 00:00:31.120000,8916.284887466667,96.21668053333333,2,57.283351466666666,False,0,pos,1336.1287044877952,0.4052151033016226,OnTrack,-777.0,-278.0,570.0
2025-05-25 14:43:01.378,0 days 02:36:00.992000,,,0 days 00:00:31.300000,10009.033333333333,105.96666666666667,2,70.03333333333333,False,0,pos,1341.496987376816,0.40684317198850906,OnTrack,-730.0,-257.0,567.0
2025-05-25 14:43:01.434,0 days 02:36:01.048000,,,0 days 00:00:31.356000,10349.0,109.0,2,74.0,False,0,car,1343.28,0.40738391603649254,OnTrack,-705.807229588456,-247.03100720358898,565.4487876567865
2025-05-25 14:43:01.577,0 days 02:36:01.191000,,,0 days 00:00:31.499000,10557.882236342857,116.66071771428571,2,46.93213074285714,False,0,pos,1348.1275270088263,0.4088540522225061,OnTrack,-636.0,-219.0,561.0
2025-05-25 14:43:01.714,0 days 02:36:01.328000,,,0 days 00:00:31.636000,10758.0,124.0,2,21.0,False,0,car,1352.9244444444444,0.4103088397648099,OnTrack,-598.7323793815181,-204.12953641023148,558.8518665140546
2025-05-25 14:43:01.958,0 days 02:36:01.572000,,,0 days 00:00:31.880000,9987.656334628571,121.38571154285714,2,2.6999808000000023,False,0,pos,1361.190494488365,0.4128157302396521,OnTrack,-551.0,-192.0,557.0
2025-05-25 14:43:01.994,0 days 02:36:01.608000,,,0 days 00:00:31.916000,9874.0,121.0,2,0.0,True,0,car,1362.3355555555554,0.41316299920937766,OnTrack,-536.3951610494611,-188.98911939108768,556.3614577111108
2025-05-25 14:43:02.198,0 days 02:36:01.812000,,,0 days 00:00:32.120000,9286.649262933333,109.09998506666666,2,0.0,True,0,pos,1368.4221066951498,0.4150089010603724,OnTrack,-438.0,-170.0,552.0
2025-05-25 14:43:02.234,0 days 02:36:01.848000,,,0 days 00:00:32.156000,9183.0,107.0,2,0.0,True,0,car,1369.4688888888886,0.41532636445543725,OnTrack,-426.1465558024989,-167.99429354942933,551.5168478572643
2025-05-25 14:43:02.394,0 days 02:36:02.008000,,,0 days 00:00:32.316000,8928.0,104.0,2,0.0,True,0,car,1374.0911111111109,0.41672817121923916,OnTrack,-400.33769668719907,-165.4545585790241,550.7481085609215
2025-05-25 14:43:02.538,0 days 02:36:02.152000,,,0 days 00:00:32.460000,8571.2,102.0,2,0.0,True,0,pos,1378.1451604964004,0.41795766508082016,OnTrack,-382.0,-169.0,550.0
2025-05-25 14:43:02.754,0 days 02:36:02.368000,,,0 days 00:00:32.676000,8036.0,99.0,2,0.0,True,0,car,1383.991111111111,0.4197305986869014,OnTrack,-329.80952860300573,-181.69927032608973,546.8818472231754
2025-05-25 14:43:02.858,0 days 02:36:02.472000,,,0 days 00:00:32.780000,7923.875,96.4,2,0.0,True,0,pos,1386.6910106840533,0.420549412084652,OnTrack,-305.0,-193.0,546.0
2025-05-25 14:43:02.977,0 days 02:36:02.591000,,,0 days 00:00:32.899000,7795.578056,93.4249984,2,0.0,True,0,pos,1389.6916391961952,0.4214594292023394,OnTrack,-282.0,-211.0,546.0
2025-05-25 14:43:03.074,0 days 02:36:02.688000,,,0 days 00:00:32.996000,7691.0,91.0,2,0.0,False,0,car,1392.08,0.42218376052355466,OnTrack,-266.12143259462545,-229.32064997551902,545.8326104117954
2025-05-25 14:43:03.274,0 days 02:36:02.888000,,,0 days 00:00:33.196000,7539.0,86.0,2,0.0,False,0,car,1396.8577777777775,0.4236327434765229,OnTrack,-240.48385249649195,-272.2442486945336,545.0415101995798
2025-05-25 14:43:03.298,0 days 02:36:02.912000,,,0 days 00:00:33.220000,7508.25,85.7,2,0.75,False,0,pos,1397.4212635788294,0.4238036349155851,OnTrack,-238.0,-277.0,545.0
2025-05-25 14:43:03.434,0 days 02:36:03.048000,,,0 days 00:00:33.356000,7334.0,84.0,2,5.0,False,0,car,1400.5911111111109,0.42476497201651675,OnTrack,-225.48699363450805,-304.84748495401436,544.9925700479755
2025-05-25 14:43:03.458,0 days 02:36:03.072000,,,0 days 00:00:33.380000,7379.2,84.0,2,6.5,False,0,pos,1401.1502814176845,0.42493455467182567,OnTrack,-223.0,-312.0,545.0
2025-05-25 14:43:03.637,0 days 02:36:03.251000,,,0 days 00:00:33.559000,7716.3167872,84.0,2,17.687503999999997,False,0,pos,1405.3270815476817,0.4262012758271023,OnTrack,-202.0,-385.0,545.0
2025-05-25 14:43:03.674,0 days 02:36:03.288000,,,0 days 00:00:33.596000,7786.0,84.0,2,20.0,False,0,car,1406.1911111111108,0.42646331482650746,OnTrack,-198.7958471120172,-397.6564563901038,544.9979329180686
2025-05-25 14:43:03.914,0 days 02:36:03.528000,,,0 days 00:00:33.836000,7949.0,85.0,2,36.0,False,0,car,1411.8577777777775,0.42818187600328383,OnTrack,-191.94418453320904,-440.73698822213925,544.9972532183256
2025-05-25 14:43:04.097,0 days 02:36:03.711000,,,0 days 00:00:34.019000,8368.07014656,90.49000192,2,48.81000448,False,0,pos,1416.4667398438348,0.429579661286571,OnTrack,-191.0,-461.0,545.0
2025-05-25 14:43:04.114,0 days 02:36:03.728000,,,0 days 00:00:34.036000,8407.0,91.0,2,50.0,False,0,car,1416.9133333333332,0.42971510215119213,OnTrack,-190.77944903933536,-463.21191496044594,545.0000881161085
2025-05-25 14:43:04.277,0 days 02:36:03.891000,,,0 days 00:00:34.199000,9044.33025024,96.70500224,2,57.33500288,False,0,pos,1421.342474178204,0.43105835206339255,OnTrack,-188.0,-490.0,545.0
2025-05-25 14:43:04.314,0 days 02:36:03.928000,,,0 days 00:00:34.236000,9189.0,98.0,2,59.0,False,0,car,1422.3577777777775,0.43136626877201645,OnTrack,-187.44801057089447,-498.88870487275994,545.0000050650312
2025-05-25 14:43:04.437,0 days 02:36:04.051000,,,0 days 00:00:34.359000,9707.90652,99.1531256,2,65.1500032,False,0,pos,1425.7196250973493,0.43238583470478087,OnTrack,-186.0,-534.0,545.0
2025-05-25 14:43:04.634,0 days 02:36:04.248000,,,0 days 00:00:34.556000,10539.0,101.0,2,75.0,False,0,car,1431.3355555555554,0.4340890088324778,OnTrack,-184.99533244469464,-590.7932094288551,544.999912346231
2025-05-25 14:43:04.638,0 days 02:36:04.252000,,,0 days 00:00:34.560000,10557.501184,101.3500224,2,75.1750112,False,0,pos,1431.4573637108222,0.4341259502618877,OnTrack,-185.0,-592.0,545.0
2025-05-25 14:43:04.794,0 days 02:36:04.408000,,,0 days 00:00:34.716000,11279.0,115.0,2,82.0,False,0,car,1436.4466666666667,0.4356390836193742,OnTrack,-186.07217332665445,-641.5770978910609,545.00514039782
2025-05-25 14:43:04.857,0 days 02:36:04.471000,,,0 days 00:00:34.779000,11091.307012801051,117.87551930249084,2,86.18257353089578,False,0,pos,1438.5796194652005,0.43628595594963127,OnTrack,-187.0,-663.0,545.0
2025-05-25 14:43:05.035,0 days 02:36:04.649000,,,0 days 00:00:34.957000,10561.0,126.0,2,98.0,False,0,car,1444.8816666666667,0.4381972124769227,OnTrack,-191.1299584355383,-727.1979127696718,544.9669269921421
