Time,Speed,RPM,nGear,Throttle,Brake,DRS,Distance,RelativeDistance,X,Y,Z
0 days 00:00:24.540000,94.04,9993.56,3,0.0,True,0,1203.5275507453375,0.3650004218632335,-957.0,-1042.0,670.0
0 days 00:00:24.556000,93.0,9983.0,2,0.0,True,0,1203.9111111111113,0.3651167463256279,-954.2390648757622,-1045.28369212706,669.635422080541
0 days 00:00:24.716000,84.0,9708.0,1,0.0,True,0,1207.6444444444446,0.3662489748656217,-928.7281626604548,-1071.501207893515,666.315291520597
0 days 00:00:24.740000,83.04,9602.16,1,0.0,True,0,1208.1784588823452,0.3664109283622359,-925.0,-1075.0,666.0
0 days 00:00:24.860000,78.24,9072.96,1,0.0,True,0,1210.7335994761756,0.3671858399079586,-905.0,-1092.0,665.0
0 days 00:00:24.916000,76.0,8826.0,1,0.0,True,0,1211.8666666666668,0.3675294714287099,-892.5869478226023,-1099.962894935108,664.2482221861603
0 days 00:00:25.140000,68.53333333333333,7911.333333333333,1,0.0,True,0,1216.1028529819832,0.3688142029591382,-834.0,-1128.0,660.0
0 days 00:00:25.156000,68.0,7846.0,1,0.0,True,0,1216.4,0.368904320370131,-830.8688165402148,-1129.2736719313737,659.799860787606
0 days 00:00:25.316000,66.0,7268.0,1,0.0,True,0,1219.3333333333337,0.3697939285086976,-810.0529891124941,-1135.8072726655068,658.8662752723375
0 days 00:00:25.539000,60.88958186666667,6762.533188266667,1,0.0,True,0,1222.9243270463878,0.3708829889289275,-792.0,-1132.0,658.0
0 days 00:00:25.779000,55.38958186666667,6218.533188266667,1,0.0,True,0,1226.4169397426597,0.3719422127969267,-760.0,-1119.0,655.0
0 days 00:00:25.796000,55.0,6180.0,1,0.0,False,0,1226.6666666666667,0.372017948855114,-757.9964323436145,-1117.5759519032388,654.9953480912459
0 days 00:00:25.940000,53.2,5802.0,1,0.0,False,0,1228.7881922912518,0.3726613556034578,-744.0,-1103.0,656.0
0 days 00:00:25.956000,53.0,5760.0,1,0.0,False,0,1229.0222222222224,0.3727323311482053,-742.791028284676,-1101.2023987475468,656.0923467067056
0 days 00:00:26.100000,52.1,5503.5,1,0.0,False,0,1231.1041155445628,0.373363718390199,-735.0,-1082.0,656.0
0 days 00:00:26.116000,52.0,5475.0,1,0.0,False,0,1231.3333333333337,0.3734332345301063,-734.4608572906965,-1079.1582669444642,655.8084348976611
0 days 00:00:26.316000,51.0,5263.0,1,0.0,False,0,1234.1666666666667,0.3742925151184945,-732.5984309712223,-1033.6696086066909,650.6072287936478
0 days 00:00:26.380000,50.54285714285714,5198.314285714286,1,0.2285714285714285,False,0,1235.0592994888998,0.3745632287855661,-733.0,-1022.0,649.0
0 days 00:00:26.596000,49.0,4980.0,1,1.0,False,0,1237.977777777778,0.3754483317530715,-736.2404235282235,-1004.1189288215912,645.8236996124365
0 days 00:00:26.720000,47.4499968,5200.1004544,1,7.5875136,False,0,1239.5334862493728,0.3759201400204242,-739.0,-996.0,645.0
0 days 00:00:26.916000,45.0,5548.0,1,18.0,False,0,1241.977777777778,0.3766614337602078,-745.5434112797305,-972.7488391797078,644.2107014316903
0 days 00:00:26.939000,45.4312512,5620.234576,1,18.5031264,False,0,1242.2826517591047,0.3767538945698755,-747.0,-969.0,644.0
0 days 00:00:27.199000,50.3062512,6436.797076,1,24.1906264,False,0,1245.9673332275156,0.3778713681911223,-771.0,-920.0,640.0
0 days 00:00:27.236000,51.0,6553.0,1,25.0,False,0,1246.5111111111112,0.3780362827016288,-773.3850730828451,-915.4552694257932,639.614847667091
0 days 00:00:27.436000,54.0,6878.0,1,31.0,False,0,1249.5111111111112,0.378946109206981,-780.207560766156,-903.766574281627,638.690199891193
0 days 00:00:27.519000,55.5562512,7241.12528,1,34.1125024,False,0,1250.7971906492492,0.3793361456242441,-785.0,-897.0,638.0
0 days 00:00:27.596000,57.0,7578.0,1,37.0,False,0,1252.0444444444445,0.3797144071448339,-791.6210984855138,-887.803342467632,636.9959183182248
0 days 00:00:27.719000,60.69000192,8113.35777856,1,40.99750208,False,0,1254.2024392114236,0.3803688740906369,-805.0,-870.0,635.0
0 days 00:00:27.919000,66.69000192,8983.85777856,1,47.49750208,False,0,1258.1095488657777,0.3815538047315864,-828.0,-843.0,632.0
0 days 00:00:27.996000,69.0,9319.0,1,50.0,False,0,1259.7111111111112,0.3820395193251784,-836.7429593915185,-833.2417535947195,630.9660412401633
0 days 00:00:28.199000,77.70000274285714,10344.875323428572,1,52.17500068571429,False,0,1264.1873176796614,0.3833970431183446,-867.0,-801.0,627.0
0 days 00:00:28.276000,81.0,10734.0,1,53.0,False,0,1266.0111111111112,0.383950154986418,-886.2670176249585,-781.050300474204,624.0048234719413
0 days 00:00:28.437000,91.0,11041.0,1,54.0,False,0,1270.0808333333334,0.3851844020354842,-930.5603195245168,-735.4542608054735,617.0630205415669
0 days 00:00:28.439000,91.0666624,11040.1167232,1,53.7000192,False,0,1270.1336108175296,0.3852004081534866,-931.0,-735.0,617.0
0 days 00:00:28.677000,99.0,10935.0,1,18.0,False,0,1276.680833333333,0.3871860203472589,-961.5613420910472,-702.7894153449147,614.0357688456822
0 days 00:00:28.840000,97.77749952,9848.60457344,1,10.66499712,False,0,1281.12275248256,0.3885331456061249,-977.0,-681.0,613.0
0 days 00:00:29.077000,96.0,8269.0,2,0.0,True,0,1287.3475,0.3904209590329556,-1008.7706503864712,-627.45753374107,609.0308923636865
0 days 00:00:29.079000,95.96000256,8264.68527616,2,0.0,True,0,1287.3985116232147,0.3904364296085829,-1009.0,-627.0,609.0
0 days 00:00:29.239000,92.76000256,7919.48527616,2,0.0,True,0,1291.3967746856442,0.3916490048451059,-1023.0,-590.0,607.0
0 days 00:00:29.477000,88.0,7406.0,2,0.0,True,0,1297.125277777778,0.3933863194948442,-1027.0124018829124,-519.4885900837958,605.0245250234487
0 days 00:00:29.479000,87.9750016,7403.906384,2,0.0,True,0,1297.1728618659051,0.3934007505830479,-1027.0,-519.0,605.0
0 days 00:00:29.779000,84.2250016,7089.843884,2,0.0,True,0,1304.1834808989304,0.3955268995881056,-1013.0,-465.0,599.0
0 days 00:00:29.797000,84.0,7071.0,2,0.0,False,0,1304.5919444444446,0.3956507765748319,-1010.5126836985064,-460.8499752069828,598.5192777313187
0 days 00:00:29.997000,80.0,6978.0,2,0.0,False,0,1309.036388888889,0.3969986676938721,-970.6652046151412,-404.6434562312459,592.6197324250461
0 days 00:00:30.059000,79.7416672,6914.708464,2,1.0333312,False,0,1310.3929664549948,0.3974100844359419,-959.0,-390.0,591.0
0 days 00:00:30.237000,79.0,6733.0,2,4.0,False,0,1314.3030555555556,0.3985959186699348,-934.104284572127,-363.7494243148554,587.4403067718176
0 days 00:00:30.540000,82.7874976,7517.9588776,2,34.2999808,False,0,1321.290503655671,0.4007150404986874,-898.0,-343.0,584.0
0 days 00:00:30.557000,83.0,7562.0,2,36.0,False,0,1321.680833333333,0.4008334179275417,-894.988436475914,-341.144570479826,583.8464444515402
0 days 00:00:30.716000,83.0,8088.0,2,40.0,False,0,1325.3466666666668,0.4019451753711651,-862.6372180253247,-321.35707979142023,581.1240950881122
0 days 00:00:30.719000,83.09750208,8094.03012864,2,40.12750272,False,0,1325.418458854169,0.4019669481828541,-862.0,-321.0,581.0
0 days 00:00:30.780000,85.08,8216.64,2,42.72,False,0,1326.9080783685276,0.4024187132885384,-849.0,-314.0,578.0
0 days 00:00:31.116000,96.0,8892.0,2,57.0,False,0,1336.013333333333,0.4051801140568617,-777.8696483177679,-278.4110542871133,570.0582885517548
0 days 00:00:31.120000,96.21668053333332,8916.284887466667,2,57.283351466666666,False,0,1336.1287044877952,0.4052151033016226,-777.0,-278.0,570.0
0 days 00:00:31.300000,105.96666666666668,10009.033333333333,2,70.03333333333333,False,0,1341.496987376816,0.406843171988509,-730.0,-257.0,567.0
0 days 00:00:31.356000,109.0,10349.0,2,74.0,False,0,1343.28,0.4073839160364925,-705.807229588456,-247.03100720358896,565.4487876567865
0 days 00:00:31.499000,116.66071771428572,10557.882236342855,2,46.93213074285714,False,0,1348.1275270088263,0.4088540522225061,-636.0,-219.0,561.0
0 days 00:00:31.636000,124.0,10758.0,2,21.0,False,0,1352.9244444444444,0.4103088397648099,-598.7323793815181,-204.12953641023148,558.8518665140546
0 days 00:00:31.880000,121.38571154285714,9987.656334628571,2,2.6999808000000023,False,0,1361.190494488365,0.4128157302396521,-551.0,-192.0,557.0
0 days 00:00:31.916000,121.0,9874.0,2,0.0,True,0,1362.3355555555554,0.4131629992093776,-536.3951610494611,-188.98911939108768,556.3614577111108
0 days 00:00:32.120000,109.09998506666666,9286.649262933332,2,0.0,True,0,1368.4221066951498,0.4150089010603724,-438.0,-170.0,552.0
0 days 00:00:32.156000,107.0,9183.0,2,0.0,True,0,1369.4688888888886,0.4153263644554372,-426.1465558024989,-167.99429354942933,551.5168478572643
0 days 00:00:32.316000,104.0,8928.0,2,0.0,True,0,1374.0911111111109,0.4167281712192391,-400.3376966871991,-165.4545585790241,550.7481085609215
0 days 00:00:32.460000,102.0,8571.2,2,0.0,True,0,1378.1451604964004,0.4179576650808201,-382.0,-169.0,550.0
0 days 00:00:32.676000,99.0,8036.0,2,0.0,True,0,1383.991111111111,0.4197305986869014,-329.80952860300573,-181.69927032608973,546.8818472231754
0 days 00:00:32.780000,96.4,7923.875,2,0.0,True,0,1386.6910106840533,0.420549412084652,-305.0,-193.0,546.0
0 days 00:00:32.899000,93.4249984,7795.578056,2,0.0,True,0,1389.6916391961952,0.4214594292023394,-282.0,-211.0,546.0
0 days 00:00:32.996000,91.0,7691.0,2,0.0,False,0,1392.08,0.4221837605235546,-266.12143259462545,-229.32064997551905,545.8326104117954
0 days 00:00:33.196000,86.0,7539.0,2,0.0,False,0,1396.8577777777775,0.4236327434765229,-240.48385249649195,-272.2442486945336,545.0415101995798
0 days 00:00:33.220000,85.7,7508.25,2,0.75,False,0,1397.4212635788294,0.4238036349155851,-238.0,-277.0,545.0
0 days 00:00:33.356000,84.0,7334.0,2,5.0,False,0,1400.5911111111109,0.4247649720165167,-225.48699363450805,-304.8474849540144,544.9925700479755
0 days 00:00:33.380000,84.0,7379.2,2,6.5,False,0,1401.1502814176845,0.4249345546718256,-223.0,-312.0,545.0
0 days 00:00:33.559000,84.0,7716.3167872,2,17.687503999999997,False,0,1405.3270815476817,0.4262012758271023,-202.0,-385.0,545.0
0 days 00:00:33.596000,84.0,7786.0,2,20.0,False,0,1406.1911111111108,0.4264633148265074,-198.7958471120172,-397.6564563901038,544.9979329180686
0 days 00:00:33.836000,85.0,7949.0,2,36.0,False,0,1411.8577777777775,0.4281818760032838,-191.94418453320904,-440.7369882221393,544.9972532183256
0 days 00:00:34.019000,90.49000192,8368.07014656,2,48.81000448,False,0,1416.4667398438348,0.429579661286571,-191.0,-461.0,545.0
0 days 00:00:34.036000,91.0,8407.0,2,50.0,False,0,1416.9133333333332,0.4297151021511921,-190.77944903933536,-463.21191496044594,545.0000881161085
0 days 00:00:34.199000,96.70500224,9044.33025024,2,57.33500288,False,0,1421.342474178204,0.4310583520633925,-188.0,-490.0,545.0
0 days 00:00:34.236000,98.0,9189.0,2,59.0,False,0,1422.3577777777775,0.4313662687720164,-187.44801057089447,-498.88870487276,545.0000050650312
0 days 00:00:34.359000,99.1531256,9707.90652,2,65.1500032,False,0,1425.7196250973493,0.4323858347047808,-186.0,-534.0,545.0
0 days 00:00:34.556000,101.0,10539.0,2,75.0,False,0,1431.3355555555554,0.4340890088324778,-184.99533244469464,-590.7932094288551,544.999912346231
0 days 00:00:34.560000,101.3500224,10557.501184,2,75.1750112,False,0,1431.4573637108222,0.4341259502618877,-185.0,-592.0,545.0
0 days 00:00:34.716000,115.0,11279.0,2,82.0,False,0,1436.4466666666667,0.4356390836193742,-186.07217332665445,-641.5770978910609,545.00514039782
0 days 00:00:34.779000,117.87551930249084,11091.307012801051,2,86.18257353089578,False,0,1438.5796194652005,0.4362859559496312,-187.0,-663.0,545.0
0 days 00:00:34.957000,126.0,10561.0,2,98.0,False,0,1444.881666666667,0.4381972124769227,-191.1299584355383,-727.1979127696718,544.9669269921421
0 days 00:00:35.019000,128.21428114285715,10652.671239314286,2,98.22142811428571,False,0,1447.1253869918012,0.438877677884391,-193.0,-749.0,545.0
0 days 00:00:35.237000,136.0,10975.0,3,99.0,False,0,1455.4594444444444,0.4414051933402386,-201.73998929533795,-828.0185016726364,545.094078111578
0 days 00:00:35.259000,137.81498944,10935.23523136,3,99.0,False,0,1456.3800201691674,0.4416843814050842,-203.0,-839.0,545.0
0 days 00:00:35.499000,157.61498944,10501.43523136,3,99.0,False,0,1467.424724432107,0.4450339696324836,-219.0,-981.0,543.0
0 days 00:00:35.637000,169.0,10252.0,4,99.0,False,0,1474.237222222222,0.4471000333181836,-222.8221925709153,-1016.53685279052,542.8940055564855
0 days 00:00:35.719000,172.35454021818182,10482.717821672728,4,99.0,False,0,1478.3692363521716,0.4483531719768229,-225.0,-1037.0,543.0
0 days 00:00:36.077000,187.0,11490.0,4,99.0,False,0,1497.0927777777774,0.4540315633978481,-245.4481877066464,-1222.867810284198,542.9833202868564
0 days 00:00:36.119000,189.0999936,11269.500672,4,99.0,False,0,1499.3526168443384,0.4547169172247107,-248.0,-1246.0,543.0
0 days 00:00:36.237000,195.0,10650.0,4,99.0,False,0,1505.7594444444444,0.4566599510799768,-254.77504874907748,-1307.473676826796,543.1067642547068
0 days 00:00:36.397000,198.0,10483.0,5,99.0,False,0,1514.559444444444,0.4593287754956764,-263.35496226689486,-1386.1230431984818,543.2161420251969
0 days 00:00:36.480000,200.90500224,10690.50016,5,99.0,False,0,1519.2238674740538,0.4607433807305144,-268.0,-1430.0,543.0
0 days 00:00:36.597000,205.0,10983.0,5,99.0,False,0,1525.9483333333333,0.4627827464882172,-274.8569548811709,-1496.248478179542,542.3468908434844
0 days 00:00:36.679000,208.4166613333333,11097.458154666669,5,99.0,False,0,1530.783830043351,0.464249234179323,-280.0,-1544.0,542.0
0 days 00:00:36.820000,214.29165866666668,11294.270565333334,5,99.0,False,0,1539.258052185092,0.4668192581515891,-290.0,-1626.0,542.0
0 days 00:00:36.837000,215.0,11318.0,5,99.0,False,0,1540.2816666666668,0.4671296953471221,-291.4144713576592,-1635.8411138539054,542.006405173022
0 days 00:00:37.020000,216.96071222857145,11450.021290057142,5,99.0,False,0,1551.316098268636,0.4704761681281112,-311.0,-1744.0,542.0
0 days 00:00:37.117000,218.0,11520.0,5,99.0,False,0,1557.237222222222,0.4722718999662607,-326.1835526729556,-1807.8413506362,542.0311312700488
0 days 00:00:37.277000,224.0,10446.0,5,99.0,False,0,1567.1927777777778,0.4752911760729109,-357.2275265185159,-1919.97700835778,542.0933934035905
0 days 00:00:37.360000,226.60188445003703,10528.479737066174,5,99.0,False,0,1572.4871887521049,0.4768968412178009,-373.0,-1973.0,542.0
0 days 00:00:37.596000,234.0,10763.0,6,99.0,False,0,1587.9277777777777,0.4815795936024033,-414.85303840294944,-2100.780871297072,541.2374299932915
0 days 00:00:37.699000,236.5750016,10859.82006016,6,99.0,False,0,1594.739124407628,0.4836453081693964,-435.0,-2158.0,541.0
0 days 00:00:37.796000,239.0,10951.0,6,99.0,False,0,1601.2055555555555,0.4856064183205362,-456.1386259027721,-2216.8421594899337,540.9410980459089
0 days 00:00:37.940000,241.7,11095.9,6,99.0,False,0,1610.9300870468137,0.4885556304881624,-490.0,-2308.0,541.0
0 days 00:00:38.100000,244.7,11256.9,6,99.0,False,0,1621.881835047294,0.4918770273584206,-530.0,-2409.0,541.0
0 days 00:00:38.116000,245.0,11273.0,6,99.0,False,0,1622.9833333333331,0.4922110848038335,-534.5728987699991,-2420.207516695997,540.9992488460595
0 days 00:00:38.276000,249.0,11384.0,6,99.0,False,0,1634.0500000000002,0.4955673336902438,-587.2621906142041,-2546.610142217432,540.9962904343957
0 days 00:00:38.400000,250.03333546666667,11485.783543466669,6,99.0,False,0,1642.6524494205285,0.4981762458548265,-627.0,-2639.0,541.0
0 days 00:00:38.516000,251.0,11581.0,6,99.0,False,0,1650.783333333333,0.5006421437534303,-658.0359183217159,-2708.3900515612117,541.0083811743175
0 days 00:00:38.780000,257.6,11620.6,6,99.0,False,0,1669.7599195719204,0.5063972774670863,-726.0,-2842.0,541.0
0 days 00:00:38.836000,259.0,11629.0,6,99.0,False,0,1673.8055555555554,0.5076242197500589,-745.8210949584866,-2876.980110937496,540.997220366356
0 days 00:00:38.839000,259.01500032,11612.7996544,6,99.0,False,0,1674.0221661745222,0.5076899124442178,-747.0,-2879.0,541.0
0 days 00:00:39.036000,260.0,10549.0,6,99.0,False,0,1688.25,0.5120048658869398,-851.3481398422452,-3041.2792344556783,541.8542318162731
0 days 00:00:39.080000,260.5500032,10544.41664,6,99.0,False,0,1691.4473536738035,0.5129745449267438,-878.0,-3077.0,542.0
0 days 00:00:39.276000,263.0,10524.0,7,99.0,False,0,1705.7833333333335,0.5173222963515538,-1001.1816947953791,-3212.5871072739264,541.9309054439842
0 days 00:00:39.399000,263.8785718857143,10616.689333942855,7,98.56071405714286,False,0,1714.8200894630245,0.520062923101286,-1071.0,-3277.0,542.0
0 days 00:00:39.556000,265.0,10735.0,7,98.0,False,0,1726.3944444444442,0.5235731414161029,-1142.9208026388774,-3335.4008449324224,542.7745451483731
0 days 00:00:39.679000,266.0250005333333,10810.850039466666,7,98.0,False,0,1735.4943952855754,0.5263329335736573,-1201.0,-3375.0,543.0
0 days 00:00:39.796000,267.0,10883.0,7,98.0,False,0,1744.1944444444443,0.5289714453478592,-1267.7546581702832,-3415.951442821136,542.2933656621476
0 days 00:00:39.940000,268.8,10878.2,7,98.0,False,0,1754.982510766686,0.5322432015750167,-1370.0,-3472.0,541.0
0 days 00:00:40.036000,270.0,10875.0,7,98.0,False,0,1762.1944444444446,0.5344304043799724,-1453.907131872482,-3513.744139559148,540.4709486119386
0 days 00:00:40.236000,271.0,10950.0,7,98.0,False,0,1777.2499999999998,0.5389963855457212,-1629.0174577016892,-3596.068905200409,540.0042511557735
0 days 00:00:40.239000,271.04090996363635,10951.009112436364,7,98.0,False,0,1777.4773965542818,0.539065349349825,-1631.0,-3597.0,540.0
0 days 00:00:40.499000,274.5863645090909,11038.463657890909,7,98.0,False,0,1797.4125961690752,0.545111207016167,-1754.0,-3656.0,540.0
0 days 00:00:40.676000,277.0,11098.0,7,98.0,False,0,1811.105555555556,0.5492639461450105,-1871.3411169572505,-3715.212047103071,540.6965322921793
0 days 00:00:40.779000,278.2875008,11140.4875264,7,98.0,False,0,1819.0821374118104,0.5516830480099877,-1946.0,-3753.0,541.0
0 days 00:00:40.836000,279.0,11164.0,7,98.0,False,0,1823.5055555555552,0.5530245623671327,-1986.2597524279115,-3773.296474782909,541.0525802958875
0 days 00:00:40.959000,279.8386368,11206.2113856,7,98.0,False,0,1833.0836006887507,0.555929348811013,-2071.0,-3816.0,541.0
0 days 00:00:41.119000,280.9295458909091,11261.120476509092,7,98.0,False,0,1845.609622253204,0.5597281842863304,-2182.0,-3872.0,541.0
0 days 00:00:41.276000,282.0,11315.0,7,98.0,False,0,1857.9722222222224,0.5634774579952901,-2312.894743246468,-3935.16851978574,541.2325693275118
0 days 00:00:41.519000,284.6925200527317,11402.50690171378,7,98.0,False,0,1877.2436765207776,0.569322017967793,-2513.0,-4028.0,542.0
0 days 00:00:41.637000,286.0,11445.0,7,98.0,False,0,1886.6516666666664,0.5721752309000671,-2577.361194910377,-4056.676424209032,542.4954453962498
0 days 00:00:41.839000,287.68333226666664,11492.133303466666,7,98.0,False,0,1902.812228101192,0.5770763332782348,-2674.0,-4096.0,543.0
0 days 00:00:41.877000,288.0,11501.0,7,98.0,False,0,1905.851666666667,0.5779981205343211,-2697.960218853583,-4105.239710343189,542.9399326763191
0 days 00:00:42.079000,288.0,11526.75498368,7,98.0,False,0,1921.982626318556,0.5828902454170061,-2854.0,-4162.0,542.0
0 days 00:00:42.277000,288.0,11552.0,7,98.0,False,0,1937.851666666667,0.587702936591411,-3032.8517827189817,-4217.715627395031,540.7408627632174
0 days 00:00:42.339000,287.4833344,11498.0084448,7,72.9417184,False,0,1942.8523938890007,0.5892195346490496,-3083.0,-4232.0,540.0
0 days 00:00:42.517000,286.0,11343.0,7,1.0,True,0,1956.9183333333335,0.5934853894920938,-3199.5456879178414,-4261.4493949467815,536.563453951613
0 days 00:00:42.579000,276.958352,11007.9423584,7,0.7416672,True,0,1961.490017957244,0.5948718694404086,-3239.0,-4270.0,535.0
0 days 00:00:42.757000,251.0,10046.0,7,0.0,True,0,1973.6516666666664,0.5985601995552803,-3362.343469356694,-4293.383713549378,529.6524226840833
0 days 00:00:42.839000,242.11668053333327,9907.283549866666,7,0.0,True,0,1978.8299480460971,0.6001306454390062,-3421.0,-4303.0,527.0
0 days 00:00:43.117000,212.0,9437.0,7,0.0,True,0,1994.8516666666667,0.6049896401931024,-3612.057565881944,-4328.276967897192,518.1444888780894
0 days 00:00:43.159000,207.8000128,9487.81984512,7,0.0,True,0,1997.1663718951888,0.6056916335827647,-3636.0,-4331.0,517.0
0 days 00:00:43.317000,192.0,9679.0,7,0.0,True,0,2005.5183333333332,0.6082245788787991,-3710.078390942719,-4338.561086968871,513.3515918436314
0 days 00:00:43.439000,176.2416832,9988.5746752,7,0.0,True,0,2011.2679583412908,0.6099682992881575,-3759.0,-4343.0,511.0
0 days 00:00:43.557000,161.0,10288.0,5,0.0,True,0,2016.2516666666668,0.6114797359312814,-3805.5070750461946,-4347.141445943293,508.9470040936536
0 days 00:00:44.396000,103.0,8716.0,2,0.0,True,0,2040.256388888889,0.6187597801084127,-4093.296881900437,-4393.020561831771,497.2276425819732
0 days 00:00:44.460000,101.08,8616.48,2,0.0,True,0,2041.981587575377,0.6192829906057347,-4109.0,-4401.0,496.0
0 days 00:00:44.596000,97.0,8405.0,2,0.0,True,0,2045.6452777777777,0.620394098090249,-4138.822200708227,-4420.606911267468,493.1843870429444
0 days 00:00:44.680000,94.59999268571428,8107.399093028572,2,0.0,True,0,2047.8027403441852,0.6210484036326566,-4154.0,-4434.0,492.0
0 days 00:00:44.876000,89.0,7413.0,2,0.0,True,0,2052.5675,0.6224934385081543,-4179.986427516886,-4470.061337328839,491.9850161182865
0 days 00:00:44.940000,87.62857142857143,7392.2,2,0.0,True,0,2054.074464864151,0.6229504640335006,-4190.0,-4488.0,492.0
0 days 00:00:45.139000,83.36428434285715,7327.5249792,2,0.0,True,0,2058.638689063978,0.624334681417958,-4228.0,-4559.0,491.0
0 days 00:00:45.156000,83.0,7322.0,2,0.0,False,0,2059.023055555556,0.6244512503585603,-4230.4980566400745,-4563.4427977594805,490.9125338948382
0 days 00:00:45.356000,80.0,6843.0,2,0.0,True,0,2063.4675,0.6257991414776005,-4246.848916990879,-4586.717901795776,490.1883686983927
0 days 00:00:45.460000,78.375,6689.925,2,0.0,True,0,2065.6833601158137,0.626471157566107,-4255.0,-4594.0,490.0
0 days 00:00:45.676000,75.0,6372.0,2,0.0,False,0,2070.1341666666667,0.6278209781561609,-4283.186436312114,-4618.633439373818,489.9636536727125
0 days 00:00:45.800000,73.96666453333333,6300.6998528,2,0.0,False,0,2072.6741374478247,0.6285912890693335,-4312.0,-4633.0,490.0
0 days 00:00:45.916000,73.0,6234.0,2,0.0,False,0,2075.000833333333,0.6292969189315101,-4348.710440566623,-4643.9470123425535,490.0017076072263
0 days 00:00:45.959000,72.13999872,6161.32989184,2,0.0,False,0,2075.841253487029,0.6295517977753317,-4361.0,-4647.0,490.0
0 days 00:00:46.116000,69.0,5896.0,2,0.0,False,0,2078.834166666667,0.6304594750216823,-4390.2232413133215,-4652.517092578992,489.9974504635102
0 days 00:00:46.340000,68.06666666666666,6410.266666666666,2,15.866666666666667,False,0,2083.061575173293,0.6317415444577756,-4415.0,-4651.0,490.0
0 days 00:00:46.356000,68.0,6447.0,2,17.0,False,0,2083.3675000000003,0.6318343239631034,-4417.509745799238,-4650.815769475215,490.00023606592725
0 days 00:00:46.516000,70.0,6570.0,2,31.0,False,0,2086.478611111111,0.6327778477464315,-4447.83926705276,-4648.435086787976,490.0020205099668
0 days 00:00:46.580000,71.2,6749.2,2,35.4,False,0,2087.756649056951,0.6331654453457553,-4461.0,-4647.0,490.0
0 days 00:00:46.676000,73.0,7018.0,2,42.0,False,0,2089.723055555556,0.633761808263331,-4480.93587510363,-4644.216136470423,489.9933360010385
0 days 00:00:46.739000,74.5750016,7270.94525696,2,45.1500032,False,0,2091.055485196191,0.6341659015311867,-4494.0,-4642.0,490.0
0 days 00:00:46.876000,78.0,7821.0,2,52.0,False,0,2094.0563888888887,0.6350760021043951,-4522.363487566058,-4636.144956748529,490.0037577045469
0 days 00:00:46.879000,78.0750016,7828.6501632,2,52.0375008,False,0,2094.1233996521614,0.6350963248272516,-4523.0,-4636.0,490.0
0 days 00:00:47.116000,84.0,8433.0,2,55.0,False,0,2099.6563888888886,0.6367743449143858,-4576.241846019664,-4622.370371201373,489.04777205918566
0 days 00:00:47.259000,91.1500032,8905.410925714286,2,62.66071771428572,False,0,2103.3776163480798,0.6379029020393245,-4610.0,-4614.0,489.0
0 days 00:00:47.396000,98.0,9358.0,2,70.0,False,0,2107.278611111111,0.6390859781835398,-4643.893849789651,-4606.91217363825,489.8030702303151
0 days 00:00:47.439000,100.1500032,9511.432046545457,2,70.87954676363637,False,0,2108.578125462605,0.6394800890505649,-4657.0,-4605.0,490.0
0 days 00:00:47.639000,110.1500032,10225.06841018182,2,74.97045585454545,False,0,2115.090441762013,0.6414551150440443,-4733.0,-4599.0,490.0
0 days 00:00:47.836000,120.0,10928.0,2,79.0,False,0,2121.9452777777774,0.6435340188763727,-4791.854061078655,-4600.429784948463,489.52311153182967
0 days 00:00:48.079000,129.0897736029014,11041.925162489695,2,91.1196981372019,False,0,2130.7352303913003,0.6461997961658971,-4859.0,-4610.0,489.0
0 days 00:00:48.237000,135.0,11116.0,3,99.0,False,0,2136.9827777777773,0.6480945242344505,-4917.459114240297,-4618.687418447839,488.9955701377607
0 days 00:00:48.259000,136.53999104,11109.34503872,3,99.0,False,0,2137.9010481747105,0.648373013149854,-4926.0,-4620.0,489.0
0 days 00:00:48.480000,152.01000448,11042.49248064,3,99.0,False,0,2147.761501902807,0.651363447202061,-5015.0,-4634.0,489.0
0 days 00:00:48.637000,163.0,10995.0,3,99.0,False,0,2155.093888888888,0.6535871805445395,-5084.107046722141,-4643.879257265426,488.9968903479696
0 days 00:00:48.639000,163.0642816,10993.2429696,3,99.0,False,0,2155.18774279581,0.6536156441352556,-5085.0,-4644.0,489.0
0 days 00:00:48.917000,172.0,10749.0,4,99.0,False,0,2168.471666666666,0.6576443328128507,-5212.218382216887,-4661.914680667551,489.9855194220457
0 days 00:00:48.939000,172.97777208888888,10805.6496704,4,99.0,False,0,2169.5651499328123,0.6579759594990837,-5223.0,-4664.0,490.0
0 days 00:00:48.959000,173.86666097777777,10857.1496704,4,99.0,False,0,2170.5658443369443,0.6582794455966292,-5233.0,-4666.0,490.0
0 days 00:00:49.277000,188.0,11676.0,4,99.0,False,0,2187.271666666666,0.6633459122463911,-5445.396847502899,-4692.8163562599575,490.0069686326715
0 days 00:00:49.280000,188.1125024,11670.818639466666,4,99.0,False,0,2187.4356107843123,0.6633956324809346,-5447.0,-4693.0,490.0
0 days 00:00:49.600000,200.1125024,11118.1519728,4,99.0,False,0,2205.5480554117003,0.6688886932138419,-5567.0,-4708.0,489.0
0 days 00:00:49.757000,206.0,10847.0,5,99.0,False,0,2214.738333333333,0.67167587936206,-5653.512633030142,-4718.659465248387,489.74791038346
0 days 00:00:49.820000,208.02499382857144,10948.249691428571,5,99.0,False,0,2218.4643945126754,0.6728059024359033,-5691.0,-4723.0,490.0
